date,score_mean,score_std,score_sum,comments_mean,comments_sum,upvote_ratio_mean,engagement_mean,engagement_std,quality_mean,quality_std,vix,sp500,vix_sp500_ratio,market_volatility,market_return,vix_return,sentiment_volatility,media_herding,news_tone,event_density,polarity_skew,sentiment_volatility_norm,media_herding_norm,news_tone_norm,event_density_norm,polarity_skew_norm,BRI,BRI_MA_7,BRI_MA_30,BRI_MA_90,BRI_volatility,BRI_volatility_volatility
2020-02-14,,,,,,,,,,,13.680000305175781,3380.159912109375,0.004047145892763054,13.680000305175781,0.0018435333204338544,-0.03321550007245233,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,14.829999923706055,3370.2900390625,0.004400214744672615,14.829999923706055,-0.002919942636890105,0.08406429772484536,,,,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,14.380000114440918,3386.14990234375,0.004246711022594625,14.380000114440918,0.004705785881164548,-0.030343884799743148,,,,,,,,,,,,,,,,
2020-02-20,,,,,,,,,,,15.5600004196167,3373.22998046875,0.004612789673313189,15.5600004196167,-0.00381551976362815,0.08205843503372323,,,,,,,,,,,,,,,,
2020-02-21,,,,,,,,,,,17.079999923706055,3337.75,0.005117219661060911,17.079999923706055,-0.01051810302712286,0.09768634081610128,,,,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,25.030000686645508,3225.889892578125,0.007759099510566859,25.030000686645508,-0.03351362667122315,0.46545672122078363,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,27.850000381469727,3128.2099609375,0.008902855220473533,27.850000381469727,-0.030279995565056117,0.11266478695419302,,,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,27.559999465942383,3116.389892578125,0.008843565925938286,27.559999465942383,-0.0037785406053220116,-0.010412959122266252,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,39.15999984741211,2978.760009765625,0.013146409821210571,39.15999984741211,-0.04416324258407911,0.4208998768597427,,,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,40.11000061035156,2954.219970703125,0.01357718822840572,40.11000061035156,-0.008238340444361891,0.024259467993900774,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,33.41999816894531,3090.22998046875,0.010814728476576331,33.41999816894531,0.046039229006110016,-0.16679138218910172,,,,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,36.81999969482422,3003.3701171875,0.012259561178994561,36.81999969482422,-0.028107896121075893,0.10173553896356191,,,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,31.989999771118164,3130.1201171875,0.010220055005384927,31.989999771118164,0.04220259077449118,-0.13117870623950623,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,39.619998931884766,3023.93994140625,0.013102111715042834,39.619998931884766,-0.033922077046888544,0.23851201048320303,,,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,41.939998626708984,2972.3701171875,0.014109951645723455,41.939998626708984,-0.01705385200037013,0.05855627858074386,,,,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,54.459999084472656,2746.56005859375,0.01982843918306902,54.459999084472656,-0.07596969747745097,0.29852171835290564,,,,,,,,,,,,,,,,
2020-03-10,,,,,,,,,,,47.29999923706055,2882.22998046875,0.01641090390343103,47.29999923706055,0.04939630628156144,-0.13147263987842284,,,,,,,,,,,,,,,,
2020-03-11,,,,,,,,,,,53.900001525878906,2741.3798828125,0.019661631670901653,53.900001525878906,-0.048868445131273974,0.13953493436099507,,,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,75.47000122070312,2480.639892578125,0.030423602170755737,75.47000122070312,-0.09511268097833658,0.40018551176604067,,,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,57.83000183105469,2711.02001953125,0.021331455103401932,57.83000183105469,0.09287124972971839,-0.2337352471753954,,,,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,82.69000244140625,2386.1298828125,0.03465444317890216,82.69000244140625,-0.11984055240393443,0.4298806817087415,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,75.91000366210938,2529.18994140625,0.030013563797388346,75.91000366210938,0.05995484974402432,-0.08199296866753814,,,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,76.44999694824219,2398.10009765625,0.03187940195780799,76.44999694824219,-0.051830762729157875,0.00711359847295534,,,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,72.0,2409.389892578125,0.02988308377228132,72.0,0.0047078080405855705,-0.05820794147650399,,,,,,,,,,,,,,,,
2020-03-20,,,,,,,,,,,66.04000091552734,2304.919921875,0.02865175500839322,66.04000091552734,-0.04335951230846191,-0.0827777650621202,,,,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,61.59000015258789,2237.39990234375,0.027527488531697144,61.59000015258789,-0.02929386782180443,-0.06738341461611286,,,,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,61.66999816894531,2447.330078125,0.02519888866653951,61.66999816894531,0.09382773976227554,0.0012988799506288284,,,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,63.95000076293945,2475.56005859375,0.02583253859705042,63.95000076293945,0.011535011448221999,0.03697101770212585,,,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,61.0,2630.070068359375,0.02319329843484037,61.0,0.062414163303876835,-0.0461298002774857,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,65.54000091552734,2541.469970703125,0.025788225582454943,65.54000091552734,-0.033687352562252526,0.07442624451684177,,,,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,57.08000183105469,2626.64990234375,0.02173110385975779,57.08000183105469,0.03351600948370015,-0.1290814611885116,,,,,,,,,,,,,,,,
2020-03-31,,,,,,,,,,,53.540000915527344,2584.590087890625,0.020715084053898554,53.540000915527344,-0.016012721914555605,-0.06201823409195106,,,,,,,,,,,,,,,,
2020-04-01,,,,,,,,,,,57.060001373291016,2470.5,0.02309653971798867,57.060001373291016,-0.04414243033166543,0.06574524463152964,,,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,50.90999984741211,2526.89990234375,0.020147216674547365,50.90999984741211,0.02282934723487151,-0.10778130700777788,,,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,46.79999923706055,2488.64990234375,0.01880537684026405,46.79999923706055,-0.015137125124949469,-0.0807307134682792,,,,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,45.2400016784668,2663.679931640625,0.016984023170757753,45.2400016784668,0.07033131865275055,-0.033333281709936435,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,46.70000076293945,2659.409912109375,0.017560286795313258,46.70000076293945,-0.0016030527844311804,0.032272303941305536,,,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,43.349998474121094,2749.97998046875,0.015763750566188426,43.349998474121094,0.03405645287963033,-0.07173452321390283,,,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,41.66999816894531,2789.820068359375,0.014936446490418438,41.66999816894531,0.014487410153376512,-0.03875433366344183,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,41.16999816894531,2761.6298828125,0.01490786235518894,41.16999816894531,-0.010104660822607414,-0.011999040604053213,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,37.7599983215332,2846.06005859375,0.013267463631878019,37.7599983215332,0.030572589146256046,-0.08282730141057637,,,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,40.84000015258789,2783.360107421875,0.014672912801935821,40.84000015258789,-0.022030438529415775,0.08156784872784995,,,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,40.11000061035156,2799.550048828125,0.014327302570333175,40.11000061035156,0.005816689462164515,-0.01787462143753371,,,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,38.150001525878906,2874.56005859375,0.013271596608957995,38.150001525878906,0.026793594848223412,-0.048865595977249154,,,,,,,,,,,,,,,,
2020-04-20,,,,,,,,,,,43.83000183105469,2823.159912109375,0.015525157339849839,43.83000183105469,-0.01788104803401469,0.14888597845331075,,,,,,,,,,,,,,,,
2020-04-21,,,,,,,,,,,45.40999984741211,2736.56005859375,0.016593825414066437,45.40999984741211,-0.030674795694063395,0.03604832193362939,,,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,41.97999954223633,2799.31005859375,0.01499655224449314,41.97999954223633,0.022930247703843776,-0.07553403031714068,,,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,41.380001068115234,2797.800048828125,0.014790192417591632,41.380001068115234,-0.0005394221197431159,-0.014292484055828392,,,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,35.93000030517578,2836.739990234375,0.012665947682504099,35.93000030517578,0.013918057304545428,-0.13170615326877966,,,,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,33.290000915527344,2878.47998046875,0.011565131993763663,33.290000915527344,0.014714069804799612,-0.07347618611815432,,,,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,33.56999969482422,2863.389892578125,0.011723866100749077,33.56999969482422,-0.005242380698498916,0.00841089731440281,,,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,31.229999542236328,2939.510009765625,0.010624219491848705,31.229999542236328,0.026583916282167053,-0.06970509901281496,,,,,,,,,,,,,,,,
2020-04-30,,,,,,,,,,,34.150001525878906,2912.429931640625,0.011725604504634928,34.150001525878906,-0.009212446303987654,0.0934999047852525,,,,,,,,,,,,,,,,
2020-05-01,,,,,,,,,,,37.189998626708984,2830.7099609375,0.013138046334634746,37.189998626708984,-0.028059034078492195,0.08901894480228245,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,35.970001220703125,2842.739990234375,0.012653285683625786,35.970001220703125,0.004249827591976452,-0.03280444880494526,,,,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,33.61000061035156,2868.43994140625,0.011717170760728667,33.61000061035156,0.009040556385797371,-0.06561024548960048,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,34.119998931884766,2848.419921875,0.011978570529525346,34.119998931884766,-0.006979410390386298,0.015174005125609291,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,31.440000534057617,2881.18994140625,0.010912158230953838,31.440000534057617,0.011504630788313985,-0.07854626265309517,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,27.979999542236328,2929.800048828125,0.009550139625886038,27.979999542236328,0.016871538638701944,-0.11005092026233321,,,,,,,,,,,,,,,,
2020-05-11,,,,,,,,,,,27.56999969482422,2930.18994140625,0.009408946261549478,27.56999969482422,0.00013307822091168653,-0.01465331858898733,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,33.040000915527344,2870.1201171875,0.011511713644899307,33.040000915527344,-0.020500317528877154,0.1984041088593127,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,35.279998779296875,2820.0,0.012510637864998892,35.279998779296875,-0.01746272460422804,0.0677965436349861,,,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,32.61000061035156,2852.5,0.011432077339299409,32.61000061035156,0.01152482269503552,-0.07568022282676867,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,31.889999389648438,2863.699951171875,0.011135942987532092,31.889999389648438,0.0039263632504382695,-0.022079153855476208,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,29.299999237060547,2953.909912109375,0.009919056473911737,29.299999237060547,0.03150119163168075,-0.08121668868481102,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,30.530000686645508,2922.93994140625,0.010444963392561969,30.530000686645508,-0.010484399194493177,0.04197957275129127,,,,,,,,,,,,,,,,
2020-05-20,,,,,,,,,,,27.989999771118164,2971.610107421875,0.009419136010208915,27.989999771118164,0.01665110025908012,-0.08319688366854172,,,,,,,,,,,,,,,,
2020-05-21,,,,,,,,,,,29.530000686645508,2948.510009765625,0.010015228230136761,29.530000686645508,-0.007773596407737116,0.055019683033953104,,,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,28.15999984741211,2955.449951171875,0.009528159946084113,28.15999984741211,0.002353711326488428,-0.04639352547841158,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,28.010000228881836,2991.77001953125,0.009362350730846096,28.010000228881836,0.012289184036080147,-0.005326691027807584,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,27.6200008392334,3036.1298828125,0.00909710780016031,27.6200008392334,0.014827297215913804,-0.013923576810481397,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,28.59000015258789,3029.72998046875,0.009436484550403577,28.59000015258789,-0.0021079145460738413,0.03511945271111783,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,27.510000228881836,3044.31005859375,0.009036530346580222,27.510000228881836,0.004812335824971425,-0.037775443089960836,,,,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,28.229999542236328,3055.72998046875,0.009238381572545175,28.229999542236328,0.003751234813537785,0.02617227580385806,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,26.84000015258789,3080.820068359375,0.008711966150908955,26.84000015258789,0.008210832780053412,-0.0492383780442075,,,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,25.65999984741211,3122.8701171875,0.008216800214067775,25.65999984741211,0.013648979133831007,-0.04396424360906748,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,25.809999465942383,3112.35009765625,0.00829276869764059,25.809999465942383,-0.0033687022311144066,0.005845659369534406,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,24.520000457763672,3193.929931640625,0.007677062735427164,24.520000457763672,0.026211650818398713,-0.049980590270097824,,,,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,25.809999465942383,3232.389892578125,0.007984803914034194,25.809999465942383,0.012041579421169235,0.0526100727608374,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,27.56999969482422,3207.179931640625,0.008596337056998499,27.56999969482422,-0.007799170822611612,0.06819063406817372,,,,,,,,,,,,,,,,
2020-06-10,,,,,,,,,,,27.56999969482422,3190.139892578125,0.008642254140317152,27.56999969482422,-0.0053130910724373814,0.0,,,,,,,,,,,,,,,,
2020-06-11,,,,,,,,,,,40.790000915527344,3002.10009765625,0.013587155520687748,40.790000915527344,-0.05894405927443824,0.47950675977645907,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,36.09000015258789,3041.31005859375,0.011866596781413103,36.09000015258789,0.013060843963234703,-0.11522433580407998,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,34.400001525878906,3066.590087890625,0.011217671922216765,34.400001525878906,0.008312217041285264,-0.046827337754605125,,,,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,33.66999816894531,3124.739990234375,0.010775295952358536,33.66999816894531,0.01896239819380252,-0.021221026876537152,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,33.470001220703125,3113.489990234375,0.010749994805084822,33.470001220703125,-0.0036002995561740248,-0.005939915625735037,,,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,32.939998626708984,3115.340087890625,0.010573484016960866,32.939998626708984,0.0005942198825281686,-0.01583515311216377,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,35.119998931884766,3097.739990234375,0.01133729720460741,35.119998931884766,-0.005649494809462974,0.06618094705711841,,,,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,31.770000457763672,3117.860107421875,0.01018968117977363,31.770000457763672,0.006495095537691675,-0.095387203189226,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,31.3700008392334,3131.2900390625,0.010018235439035055,31.3700008392334,0.004307419569164139,-0.0125904819882533,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,33.84000015258789,3050.330078125,0.011093881411479546,33.84000015258789,-0.025855145939064572,0.07873762343880286,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,32.220001220703125,3083.760009765625,0.010448284275906394,32.220001220703125,0.010959447267809841,-0.04787230864598202,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,34.72999954223633,3009.050048828125,0.011541848416832392,34.72999954223633,-0.024226905044785974,0.07790186922526843,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,31.780000686645508,3053.239990234375,0.010408615368687736,31.780000686645508,0.014685678433118632,-0.0849409413899711,,,,,,,,,,,,,,,,
2020-06-30,,,,,,,,,,,30.43000030517578,3100.2900390625,0.009815210809882013,30.43000030517578,0.015409875731554612,-0.04247955797046343,,,,,,,,,,,,,,,,
2020-07-01,,,,,,,,,,,28.6200008392334,3115.860107421875,0.009185265015929794,28.6200008392334,0.005022132820864389,-0.05948075740355885,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,27.68000030517578,3130.010009765625,0.008843422295396575,27.68000030517578,0.004541250844364075,-0.03284418261683031,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,27.940000534057617,3179.719970703125,0.008786937463514846,27.940000534057617,0.01588172586745884,0.009393071749107529,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,29.43000030517578,3145.320068359375,0.009356758506464722,29.43000030517578,-0.010818532028197159,0.0533285519913258,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,28.079999923706055,3169.93994140625,0.008858211967022061,28.079999923706055,0.007827461915415501,-0.04587157211929438,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,29.260000228881836,3152.050048828125,0.009282847599377482,29.260000228881836,-0.005643606159361103,0.042022803005052234,,,,,,,,,,,,,,,,
2020-07-10,,,,,,,,,,,27.290000915527344,3185.0400390625,0.008568181429694056,27.290000915527344,0.01046620127324438,-0.06732738543897732,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,32.189998626708984,3155.219970703125,0.01020214087309279,32.189998626708984,-0.009362541127788226,0.1795528599045837,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,29.520000457763672,3197.52001953125,0.00923215500683284,29.520000457763672,0.013406370782667931,-0.08294496063538004,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,27.760000228881836,3226.56005859375,0.008603590116026117,27.760000228881836,0.009082050740923053,-0.05962060303488104,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,28.0,3215.570068359375,0.008707631743284,28.0,-0.0034061012455366413,0.008645524824904882,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,25.68000030517578,3224.72998046875,0.007963457548604709,25.68000030517578,0.002848612194617406,-0.08285713195800781,,,,,,,,,,,,,,,,
2020-07-20,,,,,,,,,,,24.459999084472656,3251.840087890625,0.007521894811358683,24.459999084472656,0.0084069387471426,-0.04750783513258894,,,,,,,,,,,,,,,,
2020-07-21,,,,,,,,,,,24.84000015258789,3257.300048828125,0.007625947803465189,24.84000015258789,0.0016790373419135474,0.015535612524060216,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,24.31999969482422,3276.02001953125,0.007423641964893746,24.31999969482422,0.005747082068739751,-0.020933995755611834,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,26.079999923706055,3235.659912109375,0.00806017957143837,26.079999923706055,-0.012319859824193036,0.07236843137199545,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,25.84000015258789,3215.6298828125,0.008035750722028787,25.84000015258789,-0.006190400054688405,-0.009202445238506662,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,24.739999771118164,3239.409912109375,0.007637193329141992,24.739999771118164,0.007395138795039502,-0.04256967395410638,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,25.440000534057617,3218.43994140625,0.007904450913240277,25.440000534057617,-0.006473392152297919,0.02829429140725548,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,24.100000381469727,3258.43994140625,0.007396177561912911,24.100000381469727,0.01242838167815008,-0.052672960867039875,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,24.760000228881836,3246.219970703125,0.007627332852468056,24.760000228881836,-0.003750251937389204,0.02738588535125408,,,,,,,,,,,,,,,,
2020-07-31,,,,,,,,,,,24.459999084472656,3271.1201171875,0.007477560654514667,24.459999084472656,0.007670504990141325,-0.012116362747817577,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,24.280000686645508,3294.610107421875,0.007369612759928455,24.280000686645508,0.00718102343932614,-0.007358888166983268,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,23.760000228881836,3306.510009765625,0.007185824376368972,23.760000228881836,0.0036119303819721615,-0.021416822201726027,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,22.989999771118164,3327.77001953125,0.006908530227805988,22.989999771118164,0.006429743053199433,-0.03240742636137206,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,22.649999618530273,3349.159912109375,0.006762889862808851,22.649999618530273,0.00642769555966427,-0.014789045496860997,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,22.209999084472656,3351.280029296875,0.0066273181859805635,22.209999084472656,0.0006330295486443038,-0.019426072470996703,,,,,,,,,,,,,,,,
2020-08-10,,,,,,,,,,,22.1299991607666,3360.469970703125,0.006585388161089936,22.1299991607666,0.002742218294476073,-0.0036019778029610094,,,,,,,,,,,,,,,,
2020-08-11,,,,,,,,,,,24.030000686645508,3333.68994140625,0.007208229052192219,24.030000686645508,-0.007969132154236114,0.08585637586680717,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,22.280000686645508,3380.35009765625,0.006591033485582823,22.280000686645508,0.013996549490237653,-0.07282563254243057,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,22.1299991607666,3373.429931640625,0.006560088577267101,22.1299991607666,-0.002047174350497949,-0.006732563790665225,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,22.049999237060547,3372.85009765625,0.006537497546179953,22.049999237060547,-0.00017188262276812694,-0.0036149989489328016,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,21.350000381469727,3381.989990234375,0.006312851440459216,21.350000381469727,0.0027098425110787527,-0.0317459809438132,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,21.510000228881836,3389.780029296875,0.00634554456129224,21.510000228881836,0.002303389154016955,0.007494137918188315,,,,,,,,,,,,,,,,
